id,sha256,bucket,model,iso,compression,width,height,size_bytes
ref-06357.nef,891e386490501d07bea142c44c2a21e16f60b74c98145e85eb8c817a8827821b,z8,NIKON Z 8,16000,High Efficiency,8280,5520,25444352
ref-06358.nef,b5aaf75d4f8faa154023c29b9d6d22dda890b03b715e8d2edc595ded2d65155f,z8,NIKON Z 8,9000,High Efficiency,8280,5520,24397824
ref-06359.nef,1834e4958d96006ad946602c3fa9df5bac3c40427e791778ea8b18d61b663493,z8,NIKON Z 8,8000,High Efficiency,8280,5520,23946752
ref-06360.nef,66abced8fc1cec27effb32a6b7efb5bc2912f170fb9893b749c34cc67074ef39,z8,NIKON Z 8,16000,High Efficiency,8280,5520,23792640
ref-06361.nef,96ab28d85c7649e1976488ab1b5cbe60c0831f3a1b424e7fd85f051cfcc7cd02,z8,NIKON Z 8,16000,High Efficiency,8280,5520,23790080
ref-06362.nef,93f8878a5cfd9c2566901898869755ae53b13310b2caf4c68999c7598d933332,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22651392
ref-06363.nef,47a7376c0e79093dd1eb9e7ed5a267b5e90ffcbe5596674282178a993691759b,z8,NIKON Z 8,20000,High Efficiency,8280,5520,23840256
ref-06364.nef,6b746c3107d1f154143362760907d189c4abd7ad0c66e353af7aeb1edfc7aacb,z8,NIKON Z 8,9000,High Efficiency,8280,5520,24369664
ref-06365.nef,976808efb226256ff1128ca7e3b4b677ad2a1ecbb43a150a230774e17a6c9841,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23780864
ref-06366.nef,d7a0207cfca5e2969a87575aa05490901358039302ec1c37db3a2e1637b0e592,z8,NIKON Z 8,11400,High Efficiency,8280,5520,25314304
ref-06367.nef,f48faaf518adb7a1737fa536555ba934f3e55092ee6c83e00fba24a82ece1234,z8,NIKON Z 8,22800,High Efficiency,8280,5520,24025600
ref-06368.nef,cd3774bd2a6476fbdc5a38027527797e999cf7f3cd53eda055636a17aa856b6b,z8,NIKON Z 8,22800,High Efficiency,8280,5520,23680000
ref-06369.nef,65a897c9e4f256e6ea24b5fd441194c6cd2d0e0b79b1d8dd9bafa2a683660a82,z8,NIKON Z 8,20000,High Efficiency,8280,5520,25714176
ref-06370.nef,0dd5026701fb74465385d5924c16d58ee81597c517d637d90ba5fb2c9d9f3885,z8,NIKON Z 8,11400,High Efficiency,8280,5520,24958464
ref-06371.nef,01a340527231e4d156442cb1e8f7b937cbbd4a9acdbd3c456d447ccf36e5252c,z8,NIKON Z 8,22800,High Efficiency,8280,5520,23930880
ref-06372.nef,531c534e67ea9bcd1b1a5974234e1bd005d43f011f6d6173ca998c6ed57ca336,z8,NIKON Z 8,8000,High Efficiency,8280,5520,24972800
ref-06373.nef,5d4393e358b1d56eb907cb0bdefcbd9d472dfc8e2509810b3b7859816ccd7e29,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23862784
ref-06374.nef,14d5c107f2fcf8bd71158277a5643d8050fb3d1fd396577a7085821fe7c28235,z8,NIKON Z 8,12800,High Efficiency,8280,5520,25656320
ref-06375.nef,3b9f5cc38fda2b61dec2641f30390460f6ad511991b88865b5981a61d0b82634,z8,NIKON Z 8,10000,High Efficiency,8280,5520,24800768
ref-06376.nef,ef7998b1d19e9a35be895717abfe714079153365e15c0f8e2435bc74bd129864,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23150592
ref-06377.nef,060983a5e7962bc80ab6e29c313fbb7eb0fc0caf4eb43308967852a3227d13ed,z8,NIKON Z 8,16000,High Efficiency,8280,5520,23762432
ref-06378.nef,ebb6ab12f4358ca90480ac971acf08fea1ae6d3d4af8b787c277a26c4cc8e923,z8,NIKON Z 8,16000,High Efficiency,8280,5520,24267264
ref-06379.nef,f6c0e1230ed65144233bf88b22d61ad62ccee79a7e52a3091ce9e6fdfae58b56,z8,NIKON Z 8,10000,High Efficiency,8280,5520,24016384
ref-06380.nef,604e54bad6fce6571f00d7a660e75d1ed658a2d8d286e56961c8eed71027abf2,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23313920
ref-06381.nef,dcc6609ede76f772d7cede9d637074183bbb8f52f5eb3bbbab2059f6ab3e6120,z8,NIKON Z 8,12800,High Efficiency,8280,5520,23879680
ref-06382.nef,19c9ee4795cff65e80ab677a482e15626f0c695ce92a4d628c8b0f9d20e6aa0a,z8,NIKON Z 8,3600,High Efficiency,8280,5520,22678016
ref-06383.nef,04a90f333f46da60164a87db67ff06a9b4969c76077548d1a78e8672d1984589,z8,NIKON Z 8,9000,High Efficiency,8280,5520,25568256
ref-06384.nef,2a5a8507fb0ff6b5f5bc5274830f14e5d8c97f62c299145a3f92dd247ac8f587,z8,NIKON Z 8,6400,High Efficiency,8280,5520,24163328
ref-06385.nef,3fd4ebc6011c6d48fccdd5fc4563f0436c578f376f350c4b584d8016f2e4742a,z8,NIKON Z 8,9000,High Efficiency,8280,5520,24984576
ref-06386.nef,092ea0cfe5ef953a62ae4e932e38f6deda18bb80d22ab225c7f7e758f537b646,z8,NIKON Z 8,8000,High Efficiency,8280,5520,24963584
ref-06387.nef,e7279ff5792d0483379958dd1bae0bc61d147f10a6ec74e66a8fd225c6b89a5c,z8,NIKON Z 8,16000,High Efficiency,8280,5520,23920128
ref-06388.nef,a191caa5768a2a0b661f6c970ea557f05908a96e3000f20773c0d35889430d04,z8,NIKON Z 8,18000,High Efficiency,8280,5520,23897088
ref-06389.nef,d0c57b967f4d57dca404aafd056f7e994b27acaf31b33cb34dcd7f85dfe5c723,z8,NIKON Z 8,16000,High Efficiency,8280,5520,23939072
ref-06390.nef,1c1ca1efaa743e876d47cdcb3fe51a8927eee821ab3ab6c21d439a87f6f603d5,z8,NIKON Z 8,7200,High Efficiency,8280,5520,24432640
ref-06391.nef,f60ad5b977d9d6d58008d899889beb1fc1c611ec81400b74be1379d8e701b066,z8,NIKON Z 8,3600,High Efficiency,8280,5520,23238656
ref-06392.nef,b8dd886077181e9c004fe426f04cf9d42c01d614ae683118d7c598639585538f,z8,NIKON Z 8,5600,High Efficiency,8280,5520,23827456
ref-06393.nef,c160c9fb36928c15f272937b03688f40b86698d98c31cfaf0ba3b57da0aafe67,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23557632
ref-06394.nef,8da0bcfc0e1c2246df5d6bdd7b00480d0733e30ba853178831f205012b93f4a5,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23774720
ref-06395.nef,bb6654e06bf9ee17e1952bcb3528d5ad3bb08d14dd5d762ffd904a624923c609,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23822848
ref-06396.nef,19ba1de49816f003b350d3be58c0b83e952b096d23f276b6cc24aac9006ec8be,z8,NIKON Z 8,5600,High Efficiency,8280,5520,23546880
ref-06397.nef,9f2ecaa57b16411b4b44eefeec5370c87e704543f2775162a887a797703abca1,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22297600
ref-06398.nef,42ff38bdc8126f1fdd908c9bdbc52e595db434e3e8ea393b4c1ba8a6b2d5f42c,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23561216
ref-06399.nef,2fd9bb7b8b5fcf21ea42396d6377475fe153cc9fc40a1b3ebfad0d255bb85150,z8,NIKON Z 8,2200,High Efficiency,8280,5520,21705728
ref-06400.nef,f7c596a6c84e9449bbd366fbb38e72b3bfeee94a5da9bdaf6c82723fa99be860,z8,NIKON Z 8,2800,High Efficiency,8280,5520,22462976
ref-06401.nef,51f0384a633406d648861d3837949f928609ae6465bb3306069d1ec59aa4ee57,z8,NIKON Z 8,4500,High Efficiency,8280,5520,22914560
ref-06402.nef,c6cbdd97dd5e503245c4b90fc89ea84257d4ca2bc9f75c5d71a600478448224c,z8,NIKON Z 8,4000,High Efficiency,8280,5520,23062016
ref-06403.nef,9f689f717b13ac9b23744bbbd3e77f656959a0b6d0110d903c8992cbe3b9e6fe,z8,NIKON Z 8,4000,High Efficiency,8280,5520,23377408
ref-06404.nef,b54735845b21ab0adb3c64f2b39f29bfcdfec16aecc043d7b6d21e3daf439b57,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22709248
ref-06405.nef,6fc6493db045ca7c01b8190b9faad891610d37fa5ea47b83c92500d660dd6ea1,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23378944
ref-06406.nef,1f978478fe8a3f0dd4193147cf9f51415364f4701b326045f066364f527329ee,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23340032
ref-06407.nef,9688a5c3e3ceb49e751fb4b2d502af7effdc2287ba145ca0ed2cd24a11a6eafa,z8,NIKON Z 8,4000,High Efficiency,8280,5520,22988800
ref-06408.nef,e5fd3958aea5fb75b52569bc8006d8e352df7711a38b9ae1f025d46f022a6770,z8,NIKON Z 8,1100,High Efficiency,8280,5520,21025280
ref-06409.nef,8c0861e200d28bb7b3903d24580efdd33fc569188bf20ba65d4e4758cc6bf36f,z8,NIKON Z 8,9000,High Efficiency,8280,5520,24701440
ref-06410.nef,08e64e7310c92fe1507a25f56b99c7b711ba3afe83fa235c335f5daf40b194c5,z8,NIKON Z 8,12800,High Efficiency,8280,5520,25045504
ref-06411.nef,b185fc63201b7d8e6c43e6edea0f72d490964657f61eccc544fbb8739bc3c885,z8,NIKON Z 8,14400,High Efficiency,8280,5520,25541120
ref-06412.nef,deee31fe94314e5df84e54c6c13b97feffe0fb3a6ecfe8a5750a6fd687cde476,z8,NIKON Z 8,7200,High Efficiency,8280,5520,24130560
ref-06413.nef,0cbd017383452e953ced1550f9a56f928bea7cf1fcdae51313f60fd58918c74d,z8,NIKON Z 8,11400,High Efficiency,8280,5520,25001984
ref-06414.nef,2512e304c7df575698e0eb285bc9010c8168862a7e9d1df8a428688b689680c3,z8,NIKON Z 8,9000,High Efficiency,8280,5520,24591360
ref-06415.nef,01b066a109599d973ea108ad68a3047b9bf08e6ba09920b9400cf32eac261ac5,z8,NIKON Z 8,12800,High Efficiency,8280,5520,24929792
ref-06416.nef,f31b9c2dd047626ab1f0f84a53fc2be3a17f95d85e2e48cac54441fd6124951c,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22584832
ref-06417.nef,38c06843b7d47cbe4a0dd8ef8e58001c823e392044eecb18dea89e3482a6ed35,z8,NIKON Z 8,1100,High Efficiency,8280,5520,22047232
ref-06418.nef,4f4e56c39edcc953051bd5dc522ff69e8470eaddfa076aab12ebfb7fb783196d,z8,NIKON Z 8,1100,High Efficiency,8280,5520,22125056
ref-06419.nef,ae30cfd8368c0c6d11672804b8cb7d63a3cb5a4d8941882ffb40857c59e3288a,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22189056
ref-06420.nef,0cd262e11fbe4e99eeb412b6e4d4523756e226d7feaf9e93e2353c5c1f6f193d,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21898240
ref-06421.nef,f64420a44f95225f8af3bbc9c2cb74404f5ecb40568db5c32706e357948f95d4,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22253568
ref-06422.nef,1960d917c5df51b462382071c62b1c4f4e48d1fb66c57b463c7c2755603d1356,z8,NIKON Z 8,900,High Efficiency,8280,5520,21846016
ref-06423.nef,8bcaf32adda41b043a0079ee971612e195427b3228941a04c14edb2adfad5d96,z8,NIKON Z 8,2800,High Efficiency,8280,5520,22423040
ref-06424.nef,ce3c70df42db622ff36e9c66d1d60f69c57eba0a0192a6f311dbcba46d435a8f,z8,NIKON Z 8,1800,High Efficiency,8280,5520,21869568
ref-06425.nef,f56d462683632376f8b9720618062cbae46716cc08944d1744f1e718c48c93c3,z8,NIKON Z 8,1600,High Efficiency,8280,5520,22233600
ref-06426.nef,6c0ecbd48f19b811486733decdd749645fa07957839662c4534bebba3a9efb7d,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23670784
ref-06427.nef,fdc64690cbca628dc0a52a2ef2a5b840431c947fb584675ecd8018162d62e2cc,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22390272
ref-06428.nef,2bb118d84e93d01ee0a0d203540d480c373722983405a709e320a796be0c81ce,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22468096
ref-06429.nef,62d8189479a3a130433834140583a183dc555e5d1a2aa5505ac1ab59b76ac107,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22643712
ref-06430.nef,f306b68d68eeb1133b824620f60e59c1924422923c5c13f850acd35f5b6cddf2,z8,NIKON Z 8,1000,High Efficiency,8280,5520,22054400
ref-06431.nef,acf65ddae42aa511337fbbe9db828ed9a96cabf1eda1c66e39a4a4bde4347be2,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22846976
ref-06432.nef,985e112fdcc338b7f955c310967b957303eb11043945af3c4a5a3ee610c2c422,z8,NIKON Z 8,1600,High Efficiency,8280,5520,21861376
ref-06433.nef,73e1f78577e7c98bc80856e63bdba5d083f5c26e52aafefb8e780091285e0029,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22513152
ref-06434.nef,4285252d9cddfd9d99ac77b998de30d856e72c59802975207d99e08729e54526,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22297600
ref-06435.nef,dd5983adea33334f5f8b0e511e1869618d8a84093bb0ea164dfb2fdac825e06d,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22892032
ref-06436.nef,af9860ed335a45865c6528f11df0ab5ce248855b255dbaa1f2e76049401d3af5,z8,NIKON Z 8,800,High Efficiency,8280,5520,21727744
ref-06437.nef,bcb609bf3091ed5dfaf8399c821bbe40b79fbd274dd25f459ffaf0817da8c609,z8,NIKON Z 8,720,High Efficiency,8280,5520,21811200
ref-06438.nef,edbcdfc48b2ba609122bfe1d9420f0b4be502520dfb3ea26ae9958d1e9cb01a6,z8,NIKON Z 8,560,High Efficiency,8280,5520,21624320
ref-06439.nef,15cae1e61185c05b36f3c26e70dcedbcba2dc62bb0125084804d84a338e46f84,z8,NIKON Z 8,800,High Efficiency,8280,5520,22118912
ref-06440.nef,48df75ce212aba4d4bf6bf8717557b33ee7ae2b12174d6f2d69905dd078b5578,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23345664
ref-06441.nef,bde3f5cb4df21551376bb899daa9126eab0868c95ec98a25e53ca4bd41fef677,z8,NIKON Z 8,640,High Efficiency,8280,5520,22173184
ref-06442.nef,8c40b28d4cd56c0f211b6c6992f93813ef033470b31cd540aca39495587183fd,z8,NIKON Z 8,720,High Efficiency,8280,5520,20657152
ref-06443.nef,16f1a8e7a2b08c7a923c9419ff8658c8d98455b762d63ad53ecee70eec4c5023,z8,NIKON Z 8,1000,High Efficiency,8280,5520,20889600
ref-06444.nef,66a7f52e52f2c165e5f2cbf59dcba0cf949fb709c159959fa19f19d092cef7ff,z8,NIKON Z 8,900,High Efficiency,8280,5520,20701696
ref-06445.nef,13793ae7254e9dc203a247f109021798629758eec13beb7853df3dee54576423,z8,NIKON Z 8,360,High Efficiency,8280,5520,20588032
ref-06446.nef,0e90968f7b84318cbfa9b205670a34daf8a4095ece802d6dbb860e13dfbe8a5f,z8,NIKON Z 8,1800,High Efficiency,8280,5520,21872128
ref-06447.nef,16ebdd65bcfa9df1b9436eccb27b2e2b96e0bdc311e44e42dbe0c59e93bbe36c,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22185472
ref-06448.nef,442840a00de0a94df5a5540b0921b86f4462dd9604214bb8ba7a60b96e33df1c,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21775360
ref-06449.nef,29c683186b1a33cfe7e56f483dc7b2878bcad2246debae69c76470476711deab,z8,NIKON Z 8,8000,High Efficiency,8280,5520,23874560
ref-06450.nef,c7766bf8719d76eede6572dc56521eb9b171803d427c2e011119413b36c4b9c9,z8,NIKON Z 8,900,High Efficiency,8280,5520,21867008
ref-06451.nef,21257f91a7b2eb23ad2d617311e30d07ea476b84c0d1c8d16a09aee4d4c96a9a,z8,NIKON Z 8,7200,High Efficiency,8280,5520,23688704
ref-06452.nef,0acb187763d70829246dd10d6ea471ace308e186200ab6631dbf72c24f9d8ab6,z8,NIKON Z 8,1400,High Efficiency,8280,5520,21837824
ref-06453.nef,fbdb6dc81729dd980ed6bde95cfd3b54a7f6a1624be77bb5251e46d611b92949,z8,NIKON Z 8,450,High Efficiency,8280,5520,21841408
ref-06454.nef,c1cb8851b768200544548ed99ad521c01415219d36a4f642bcad91ca454c6b2c,z8,NIKON Z 8,560,High Efficiency,8280,5520,21492736
ref-06455.nef,e96d807783c1c301a6f5f0996aba742a62e12146a438f4e9474365f78d876a2f,z8,NIKON Z 8,320,High Efficiency,8280,5520,21019136
ref-06456.nef,8aee78c44bead4ce84c3cae1040162e84bcdeed386525dcefbab09b6e4856c54,z8,NIKON Z 8,400,High Efficiency,8280,5520,21224960
ref-06457.nef,b49b785ed20a1a386d95c6d26c4c26174d9a087793b7544428ba039b5846d07b,z8,NIKON Z 8,1100,High Efficiency,8280,5520,21715968
ref-06458.nef,4e54dfcc337621905ace95c00d6a3c6b5879580fc116d12596af6cc880af51a2,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23132672
ref-06459.nef,8707212f23fe5488962d42a756bfb2342a65ab4c35dbe30c3dc48305db6c13d8,z8,NIKON Z 8,800,High Efficiency,8280,5520,21680640
ref-06460.nef,fe7d55fe02bfc35fe011d290f4bc5e9b648127fcf09434492bd1b7b50a762630,z8,NIKON Z 8,900,High Efficiency,8280,5520,22061568
ref-06461.nef,8058aa9708159425e603942516a1f271647d962e6309b56224d332fb2f1a21c2,z8,NIKON Z 8,1000,High Efficiency,8280,5520,22051840
ref-06462.nef,ab25a482c3031417bb66a1b650a4ca42add12aea96a5cf7a39087c5f52a3c2c3,z8,NIKON Z 8,800,High Efficiency,8280,5520,22086656
ref-06463.nef,7606015444ab2f69be0a68e723c02602bc2e8cb965201a68ea3a097dda43de30,z8,NIKON Z 8,500,High Efficiency,8280,5520,21479424
ref-06464.nef,cb1e9ffc6ce7a2a4f089ddf608b75e5fe99f017e5f1849cc82f044abbc51a279,z8,NIKON Z 8,5600,High Efficiency,8280,5520,22985216
ref-06465.nef,4c102df537e0e3cd526516b3e1dace6b39270f85500fcefc465dcff35dedf68c,z8,NIKON Z 8,560,High Efficiency,8280,5520,21251072
ref-06466.nef,e3de7e96115e51057a81acab64c0d7ade145db56f493c796a9ca7473511a0049,z8,NIKON Z 8,1250,High Efficiency,8280,5520,21905920
ref-06467.nef,d42973a9c2289f182f0153b88ddcae915a051bf55d500f3410748514af12f5a6,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22277120
ref-06468.nef,fb25665f47446c6453add97ae4a9bc164ec14718c1b6091a478b2fa432d75393,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22057472
ref-06469.nef,cc08767e4700b681da2d503a9f09a895a7c9004de82ab5bbc09a38f8cb1f4c16,z8,NIKON Z 8,900,High Efficiency,8280,5520,22253056
ref-06470.nef,e98abeb6688245ee8dfdb17f50f3dd5e3e7f970cb153d678b23daa5507bb113a,z8,NIKON Z 8,2200,High Efficiency,8280,5520,21938176
ref-06471.nef,d176bae7a84ead2a4013ae451cb461ad27d2ef1890c8dfeca3cec329961237d7,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23517184
ref-06472.nef,c37eb68b7d691904058395f36a743e8e3ad02e65652d0efa1998a60a459e6c3d,z8,NIKON Z 8,800,High Efficiency,8280,5520,21703168
ref-06473.nef,2fc093549de667369ae512e0576f38b1371de3b7a93751e4ed4a1e6cf1277f84,z8,NIKON Z 8,1100,High Efficiency,8280,5520,22152192
ref-06474.nef,3ed94f42f60406cb3c774e90649a481af411459820532e9297d000bd968d436f,z8,NIKON Z 8,1250,High Efficiency,8280,5520,22303232
ref-06475.nef,079de099195ca80575065166c679c1e8709e4a5b5b66e157da0d0207770cb73a,z8,NIKON Z 8,1250,High Efficiency,8280,5520,22355456
ref-06476.nef,21e0ee1194895cd415929b018183096ac545796107e267bc797e42825dcc550d,z8,NIKON Z 8,500,High Efficiency,8280,5520,21704192
ref-06477.nef,8a0574b34c388bd047921e9063d2a93b87645df8c8054f133d4d6ea7f9b95d25,z8,NIKON Z 8,1400,High Efficiency,8280,5520,22272512
ref-06478.nef,2dfddb79fa6ae823a182f3550d413af23ee81eb3c18c1edd2a09ba3bf5d9c00e,z8,NIKON Z 8,7200,High Efficiency,8280,5520,24287232
ref-06479.nef,dc290c28c6ea5f8ef5bb818e8597fe03dae888c9a3a19bf405029ae773461142,z8,NIKON Z 8,800,High Efficiency,8280,5520,21927936
ref-06480.nef,6475d94c4624918554b941afc183f9b2b7dc713dc3597486dcdfa4e4c5e6ae83,z8,NIKON Z 8,1400,High Efficiency,8280,5520,21807616
ref-06481.nef,47ac499f3fb8f1392cd3935d612d81c2f1deeadd45bb0c02356ad82f38588256,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23516160
ref-06482.nef,56aa89db43127b27800174ada1fc356352bd07f0236fc212dfa53665b22ccde5,z8,NIKON Z 8,2800,High Efficiency,8280,5520,23062528
ref-06483.nef,c9f6e2a6591924ec0efce184380dc904ed50f8d772955ad7218f2e05c8295251,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22668800
ref-06484.nef,6e916247309769bb1cfdedf6fbc9a6c603939a0d5ec97b2437c58e751290f47b,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22999552
ref-06485.nef,e1480e2697d480c57d2b884d2c7505744409b1fccb9256ae850e3c370653566c,z8,NIKON Z 8,1600,High Efficiency,8280,5520,22390272
ref-06486.nef,faa7b463ec881ab77cb6343042c3c0570a802c97c4e04cfdab8f463201f0d564,z8,NIKON Z 8,2000,High Efficiency,8280,5520,21783552
ref-06487.nef,f04d83537af430cba768349e9d0fdf80153bb41033b34ccf32722301387fe7cb,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22673408
ref-06488.nef,01cc347e1e6f7c1c8f80c307fa45826209f331959d4a62d1a5ea811947af63e2,z8,NIKON Z 8,5600,High Efficiency,8280,5520,23621632
ref-06489.nef,1e711b7be739c3a1aa2b633c251426c47c1c81c862b035f7acf9ddab7de39fff,z8,NIKON Z 8,8000,High Efficiency,8280,5520,24202752
ref-06490.nef,c1dc76bcc0eb83c412135a1239def1645b2ec99d34131db1905498392d1237ff,z8,NIKON Z 8,4000,High Efficiency,8280,5520,23187456
ref-06491.nef,1947a3f6dd8e5f42702ab949bf5cff24cbff9f9d676acd8999c58070285b2500,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23433216
ref-06492.nef,4877082fc5333eb3dd9f042bc4705de014d24659a834f7dbfb31b63902155c86,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23288832
ref-06493.nef,7af31a0381b860e4c5ef5e4cfd03b6e3a7ba81443300c728246db11bfb541f79,z8,NIKON Z 8,200,High Efficiency,8280,5520,20710400
ref-06494.nef,d1cf338729da97e4016064bcad4a08a5defa2ed4c7ecdf91cefc3c666e0bef43,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21898240
ref-06495.nef,d026a544ee13119e36ce178ca9709e4ca323fcbd184acf296baf9df74cbbf114,z8,NIKON Z 8,2000,High Efficiency,8280,5520,21755904
ref-06496.nef,999c2fe69906caec89bf3a12c7a1c0e17a621ab708850f9603ca47e32047dfc3,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23134720
ref-06497.nef,c33c5bee8644e8dfe73503799568c72d7568fce64536f5c6e0071665f98165d2,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22751744
ref-06498.nef,3fc3f4b0bdb3d027571bedbcdacc2f58defc75a41bd732484e27ef6c96d52652,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23483904
ref-06499.nef,45a4b7b35ba56f26e95c067214f95708968624257a91ca6970f187394362b5d6,z8,NIKON Z 8,3600,High Efficiency,8280,5520,23271424
ref-06500.nef,fb8eab662d0e280f120fddbfa6bd9765ac9a1801f85c862d42e18ec3d7de6872,z8,NIKON Z 8,10000,High Efficiency,8280,5520,23817728
ref-06501.nef,a131a97f5008ca75edb9e535f29c596e59d146d39b400098fb21ad98403e6ac6,z8,NIKON Z 8,5600,High Efficiency,8280,5520,23180800
ref-06502.nef,b56e0b071131ce7f0edf5e9bd10a723751221eb6cb3f7d815fd151271f08531e,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23559680
ref-06503.nef,814fba4cba14979d8ba4458745351d18d1dd72be18807a4ffb1afceff5bcbaa3,z8,NIKON Z 8,640,High Efficiency,8280,5520,21266944
ref-06504.nef,bd7860e120e4475ff8afa7b78b75c23afc0670cf3cab49175c73437e9187bf54,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23370752
ref-06505.nef,5e0e33326a7f9872a3b566cc66e444e285e111bafe864e5934a7c5e8039b18b7,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22755328
ref-06506.nef,3cf40523d1e32195f13449d89c6ee0e071ab04fc0668c2b96a62e7eff5d62419,z8,NIKON Z 8,1000,High Efficiency,8280,5520,22161920
ref-06507.nef,98120863c713c967424e5d3fa743f1383f4649137af2c5b73cf92f6c40fb5c3e,z8,NIKON Z 8,900,High Efficiency,8280,5520,21734912
ref-06508.nef,c492df7936c7676524188d8a2581dc226dd0fd67ad540a8c5023f8be8a1dce92,z8,NIKON Z 8,1800,High Efficiency,8280,5520,21570048
ref-06509.nef,6fca01216859892b6dc5761bcf6ab5e31b89967718e91a760992119ad069a5b8,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22979584
ref-06510.nef,7378d6728dc2c92931c72d0f8e1a7aee41162b6ce5a039c39525783103861386,z8,NIKON Z 8,2800,High Efficiency,8280,5520,22544384
ref-06511.nef,7e89e58c3e730c24a513d1570688fd2a4eb93419300901ea8c0c8f4d4828a734,z8,NIKON Z 8,800,High Efficiency,8280,5520,21700096
ref-06512.nef,076037fad0d172d1b7e79a04c9a84f81c36f88ff60a4a6e6dc3664873eda18de,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23381504
ref-06513.nef,03ae3b9ed0631fb3e5070b89667e044bd18dab3bf91801439d659a7f5ce9c300,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21661184
ref-06514.nef,ae8f0e5c8b4662b64f94f5eb60ed3811a4c895a771a3fdc0f1e22d53ce8b6edb,z8,NIKON Z 8,640,High Efficiency,8280,5520,21485568
ref-06515.nef,762f986616b14413f7993b2f6d404b2580ef11dfc821a4c0288537f61a961d34,z8,NIKON Z 8,1250,High Efficiency,8280,5520,21980672
ref-06516.nef,12bcebdc29a0509a3256ae4e59f2d14b17d3952ab7658874a3dbbcb6e57d4d47,z8,NIKON Z 8,1600,High Efficiency,8280,5520,21778944
ref-06517.nef,152fe8d7c93ca8de0bc015b55d8dffefa9146390853e8c22968381a1f2802629,z8,NIKON Z 8,1400,High Efficiency,8280,5520,22680576
ref-06518.nef,5eeb1f32136a92927048277b3d9a524ce7bf6a25b93ac22a5566bcf87506b214,z8,NIKON Z 8,1600,High Efficiency,8280,5520,22029312
ref-06519.nef,8422dc20530e8ae527eabdd471bdad6bdb4b05386d52ed48d72123fb12864459,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22335488
ref-06520.nef,d2862ef3267c3eb77f175594a45c71445c4dbefc2cd66f79283c36eac09b7146,z8,NIKON Z 8,2800,High Efficiency,8280,5520,22534656
ref-06521.nef,4c764ca629efabc886609fe607584765cf3eda48bb50c8e471d70bad0fc2ad51,z8,NIKON Z 8,1600,High Efficiency,8280,5520,22152192
ref-06522.nef,b38236c05b136f08e36f2415eeea6a905914a9a5ded553cbac4c7bef23d99589,z8,NIKON Z 8,1100,High Efficiency,8280,5520,21974016
ref-06523.nef,d1bb97e5c39758dc37163d7df648c34e35558e4e5dc1d65c542709e418591cb4,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22145024
